headword	text	sense1	sense2	sense3	sense4	sense5	sense6	sense7
koruna-n	Například prezident bude mít zvláštní víceúčelovou paušální náhradu 317.500 korun místo nynějších 281.700 <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Pro ty, kdo dají přednost tradičním dušičkovým věncům, doplnila ceny těchto dekorací. "Střední věnce stojí okolo dvou set <korun>, za ty velké zákazníci zaplatí asi čtyři sta padesát korun," dodala Koupá.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Pár ušetřených <korun> nebo eur nestojí za zklamání.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Až do 30. 4. 2015 za tenhle stylový městský skútr zaplatíte místo 89 990 <korun> jenom 71 990,- Kč včetně DPH.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Umělé oslabení <koruny> přilákalo hafo zahraničních spekulantů, kteří začali u nás výhodně skupovat nemovitosti, a tím ještě přispěli k růstu jejich cen.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	ODS zapojila do eurovolební kampaně petici Pro <korunu>, v níž žádá, aby vláda vyjednala trvalou výjimku ze závazku přijmout společnou evropskou měnu – euro.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Aby se vám to ale vyplatilo, musíte správně odhadnout vývoj vybrané měny vůči <koruně>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Ačkoli žijí ve skupinách, může být jedna skupina rozprostřena i na několik desítek metrů a pokud se objeví nebezpečí a strážní opice vydá poplašný zvuk, lvíčci zmizí hluboko v <korunách> stromů.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s3	a7.s2
koruna-n	Fotografie: Zkažené zuby pod <korunami>	a1.s5	a2.s6	a3.s6	a4.sx	a5.sx	a6.s9	a7.s4
koruna-n	U videa je to samosebou horší, nicméně jsou kamery který uměr 10 bit video a jejihž cena je v řádu desetitisíců <korun> (viz BlackMagic Pocket Cinema Camera)	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Sev.en Energy jen do ekologizace zdrojů investuje postupně několik miliard <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Pokud řidič totiž prohlídku nepodstoupí, může mu policie udělit pokutu až do 10 tisíc <korun>.	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Ta může činit od 4210 <korun> do 8600 korun za jeden hektar na rok.	a1.sx	a2.sx	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Snižuje se také spotřební daň z motorové nafty o <korunu> na litr.	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Od té doby platí ve výši 12,84 <korun> na litr benzinu a 10,95 na litr nafty.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	<Koruna> během včerejška oscilovala, kdy v průběhu dne mírně posilovala, ale ke konci dne se vrátila nad úroveň 24,10 EUR/CZK.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Lidé je mohli potkat u lékárny v Havlíčkově ulici, u nákupního domu Duha, u lékárny U Zlaté <koruny> nebo u té poblíž autobusového nádraží. "Lidé do padesáti let se u nás moc nezastavují, protože neustále spěchají.	a1.sx	a2.sx	a3.s3	a4.sx	a5.s3	a6.s4	a7.s3
koruna-n	Majitel se dostal do problémů tím, že EURO vůči české <koruně> výrazně oslabilo.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Kvůli vyšším cenám energií a potravin vzrostly platby za služby i stravování. "Například takzvané školkovné v mateřinkách stojí místo 550 <korun> nově 600 korun za měsíc.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Je to král bez <koruny> a jeho vláda je tak odlišná od té, po níž touží mnozí lidé.	a1.s4	a2.s4	a3.s4	a4.sx	a5.s3	a6.s5	a7.s3
koruna-n	Menu v jihlavských restauracích, kam lidé na obědy ve větší míře chodí, se pohybuje mezi 150 a 160 <korunami>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Při ceně 1100 <korun> za tunu je to už půl milionu.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Koruna dostala volnost Bez přítomnosti ČNB na trhu <koruna> k euru podle nás ještě mírně oslabí.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	<Koruna> je kolovitá, bývá velká 14 až 24 mm, plátky má bílé nebo růžové, obvejčité, na vrcholu slabě vykrojené a do prostoru rozprostřené, její trubka se žlutým ústím je dlouhá přibližně jako kalich.	a1.s2	a2.s5	a3.s2	a4.sx	a5.s2	a6.s3	a7.s2
koruna-n	Diskutovat se podle nich může o tom, zda to bude 300 či 400 <korun> nad valorizaci měsíčně, nebo jednorázový příplatek "v řádu tisíců korun".	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	jen dopním, že nové vydání dočkala je možno koupit v knihkupectví za cenu kolem 300 <korun> [Smrtka639] (1.10.2007 14:29:30)	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Pokud mají třeba na směsný odpad [https://www.kamsnim.cz/categories/smes] popelnici o objemu 240 litrů, zaplatí příští rok při svozu odpadků jednou za týden 3908 <korun> včetně daně z přidané hodnoty.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Dolar proti <koruně> v průběhu února posílil přibližně o 3,5 %.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Nejbohatší měl tedy od příště platit místo čtyř set <korun> jen 320 korun.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Z šedesáti procent pak částka mezi 786 až 1178 korunami (druhá redukční hranice) a ze třiceti procent částka mezi 1178 a 2356 <korunami> (třetí redukční hranice).	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	V přepočtu na <koruny> to je asi 79000 Kč.	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Podle jiných názorů šlo spíše o poukazy, podobné dnešním stravenkám či dárkovým poukazům některých prodejen, ačkoliv jejich postavení bylo v tehdejším ekonomickém systému velmi specifické a významné (jejich kurs byl v rozšířeném kursovním lístku Státní banky československé uveden vedle kursu československé <koruny> k zahraničním měnám).	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Květ má nepatrný kalich, <koruna> je nálevkovitá, čtyřdílná.	a1.s2	a2.s5	a3.s2	a4.sx	a5.s2	a6.s3	a7.s2
koruna-n	Z vozidla odcizil drobnosti v hodnotě kolem 3 000 <korun>, doklady a peníze.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	A tímto řešením lze ušetřit nemalé finance, protože smysluplná grafická karta stojí kolem 2000 <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Investice do souboru plošných opatření po kraji se mají pohybovat kolem 3,2 miliardy <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Překlenovací úvěr Superúvěr nebo úvěr ze stavebního spoření vám Wüstenrot poskytne až do 400 000 <korun> bez zajištění ručitelem nebo zástavou nemovitosti.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Na vytvoření nových pracovních míst v Ústeckém kraji může stát rozdělit až 100 milionů <korun>.	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Výstava Uprostřed <Koruny> české – gotické a raně renesanční umění východních Čech 1250 – 1550 v Muzeu Východních Čech v Hradci Králové potrvá ještě do 28. června.	a1.s3	a2.s3	a3.s4	a4.sx	a5.s3	a6.s6	a7.s3
koruna-n	"Běžného spotřebitele totiž nenapadne, že by se značkové zboží prodávalo několik <korun> pod náklady.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Až americké obchodování přineslo pokles dolaru k současným 1,2870 USD/EUR, což přináší další zlevnění dolaru vůči české <koruně> na téměř 21,70 CZK/USD.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Na dohled od kašny stojí další skvost – Lékárna u Zlaté <Koruny>.	a1.sx	a2.sx	a3.s3	a4.sx	a5.s3	a6.s4	a7.s3
koruna-n	Mělo by tak dojít ke zřetelnému navýšení platů a mezd pracovníků, kteří přímo pečují o klienty a jejichž měsíční odměny se dosud pohybují okolo 15 tisíc <korun> (hrubá mzda).	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Siemens, s.r.o. plánuje do roku 2009 investici v celkové výši 640 mio <korun> do rozšíření výroby elektromotorů v závodě ve Frenštátě pod Radhoštěm (09)	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Z téměř čtyř miliard po přepočtu na české <koruny> se může radovat výherce, který si podal tiket v italské loterii SuperEnalotto.	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	"Pokud bychom tuto uhlíkovou stopu "ohodnotili" cenou emisních povolenek, která se ovšem v poslední době dost výrazně mění, dostaneme se při aktuální částce cca 2 000 <korun> za tunu oxidu uhličitého na sumu 1,1 miliardy korun," uvádí v tiskové zprávě společnosti Cidlinský.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	To proto, že volby do Evropského parlamentu nemají na naši měnu – <korunu> či euro – v podstatě žádný vliv.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Pokud ale jde o nákup elektráren, Czech Coal zřejmě nebude mít peníze na to, aby zaplatil okolo 35 miliard <korun>, tedy cenu, odhadovanou například analytikem Sýkorou.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	"Původní rozpočet, který byl zpracován zhruba před rokem a půl, byl kolem pěti milionů <korun>.	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Na začátku července se začne s úpravami mašovské návsi, které přijdou na více než 5,4 milionu <korun> s daní.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Tím způsobila škodu ve výši kolem 40 tisíc <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Loňský rok podle předběžných výsledků ukončila se ziskem 7,2 milionu <korun> po zdanění.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	V pátek ráno se česká měna dostala nad 25,85 <koruny> za euro a přibližně na 23,50 koruny za dolar.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Pak mu nasadí <korunu> krále, která je udělána z naplaveného dřeva.	a1.s4	a2.s8	a3.s4	a4.sx	a5.s3	a6.s10	a7.s3
koruna-n	Dosud neznámý zloděj vnikl na pozemek rodinného domu v lokalitě Neštěmic, kde se vloupal do zahradní kůlny a odcizil motorovou pilu zn. Stihl v hodnotě kolem 20 tisíc <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Téměř čtyři desítky lidí zaslaly podvodníkovi na bankovní účty různé peněžní částky od 2 700 <korun> do 50 200 korun, ale objednaného zboží se nikdy nedočkaly.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Růst byl tentokrát způsoben především posilováním dolaru proti české <koruně> o 5,7 % za měsíc.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Tentokrát jsme se proto v našem velkém testu zaměřili na nejmodernější Wi-Fi routery s cenou do 3 tisíc <korun>, které mají podporu rychlého standardu 802.11n.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Z rozhodnutí valné hromady minulý týden pridelí 318.166 korun do rezervního a 900.000 <korun> do sociálního fondu.	a1.sx	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Mohelnice - Mohelnické společnosti Hella Autotechnik Nova, která patří k předním tuzemským výrobcům světlometů pro auta, v účetním roce 2021/2022 do konce loňského května klesly tržby o 2,9 miliardy korun na 12,218 miliardy <korun> z 15,129 miliardy korun v roce předchozím.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	V základní konfiguraci by vyšel na nějakých 35 000 <korun> včetně daně, to by rozhodně byl jako ultramobilní přístroj hodně zajímavý.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Za poslední tři měsíce tak <koruna> k evropské měně posílila o tři a půl procenta, k dolaru téměř o deset procent.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Aktuální cena 92,92 koruny v lednu naroste na 105 <korun> za metr krychlový.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Jestliže dotaci nezíská, bude vlastník pokračovat v dílčích záchranných pracích, na něž už několik let čerpá příspěvky v řádu statisíců <korun> z programu záchrany architektonického dědictví ministerstva kultury.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Nevyslovení důvěry vládě na kurz <koruny> žádný vliv nemělo.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Její výroba by stála v přepočtu kolem 20 tisíc <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	To sice není žádná sláva, ale bezpochyby to není ani špatné a započteme-li ještě půldruhé miliardy <korun> z dluhopisových fondů, bylo na fondovém dvorečku celkem rušno.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Dorotheum ho nabídlo za 240 tisíc korun, ale adrenalinová nálada a zájem sedmi dražitelů v sále i na telefonu vyhnaly cenu na 1,44 milionu <korun> včetně aukční přirážky. "Dle předpokladu tento obraz přilákal hlavně milovníky umění z Rakouska, kteří si ho mohli prohlédnout na velké předaukční výstavě ve vídeňském Paláci Dorotheum.	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Stanovení sazby dotace v měně euro a jejich následné poskytování v českých <korunách> dle aktuálního směnného kurzu dle §13 nařízení vlády č. 79/2007 Sb., o podmínkách provádění agroenvironmentálních opatření, je v souladu s nařízením Rady (ES) č.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Ty nejhorší kalamity jsou většinou lokálního rázu a stačí, aby bouřka narazila na starší shnilý strom s pořádnou <korunou>, aby se měl do čeho opřít a je to.	a1.s2	a2.sx	a3.s2	a4.sx	a5.s2	a6.s3	a7.s2
koruna-n	Perigon: Květní obal, nerozlišený na kalich a <korunu>, tvořený zpravidla stejně utvářenými korunními lístky (např. u jednoděložných rostlin).	a1.s2	a2.s5	a3.s4	a4.sx	a5.s3	a6.s3	a7.s2
koruna-n	Titíž lidé se stejnými vozy vynakládají nyní na opravu automobilů za 300 tisíc ujetých kilometrů zhruba sotva 50 tisíc <korun> proti 200 tisícům korunám, které připouštěla norma pro výpočet úspor a prémií řidičů ve starém systému.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Vypočítaná daň, zvýšení daně a penále se zaokrouhlují na celé <koruny> od 0,50 Kčs nahoru, včetně.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Česká národní banka v únoru na devizovém trhu intervenovala proti posilující <koruně> za zhruba 17 miliard korun.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Náklady na revitalizaci rybníka činily 2,8 milionu <korun> bez DPH a uhradilo je hlavní město Praha prostřednictvím odboru ochrany prostředí.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Denholmová byla do své funkce nominována okamžitě s tím, že do 6 měsíců nastoupí na plný úvazek, což jí ročně zajistí 8 tisíc kusů akcií Tesly spolu s platem 300 tisíc dolarů, tedy něco přes 6,7 milionu <korun> před zdaněním, jak potvrdil server CNBC.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Dnes se pohybuje kolem 60 <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Věnovalo na to 435 tisíc <korun> z letošní dotace na regeneraci Městské památkové zóny a zastupitelé uvolnili z městského rozpočtu částku ve výši 630 tisíc korun.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Pomyslnou <korunu> pro krále historických automobilů si z letošních Jeseníků odváží Petr Němec, který se spolu se svým navigátorem Vladimírem Machoňem předvedl na voze VAZ 2105 VFTS.	a1.s4	a2.s4	a3.s4	a4.sx	a5.s3	a6.s5	a7.s3
koruna-n	Například internisté mají za své vyšetření dostat dokonce o 25 procent méně, to znamená 300 korun místo 400 <korun>," upřesnil prezident České lékařské komory (ČLK) Milan Kubek.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	POPAD 2021 v seminární podobě Letošní Pražská oblastní přehlídka amatérského divadla se konala jako obvykle v kulturním středisku U <Koruny> v Radotíně – a jako obvykle ji pořádala Amatérská divadelní asociace.	a1.sx	a2.sx	a3.s3	a4.sx	a5.s3	a6.s4	a7.s3
koruna-n	Nyní je <koruna> vůči euru nejslabší od října 2005.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Balík sena se pohybuje mezi jednou norskou <korunou> až třemi za kilo, záleží na kvalitě.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Česká republika: Česká národní banka (ČNB) v červenci pokračovala v intervencích proti posilující <koruně>, kdy na forexovém trhu utratila 8,29 miliardy korun za nákup eur.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Pro představu, včerejší (13.06.2013) směnný kurz vůči české <koruně> (CZK) vyhlášený Českou národní bankou činil 100,00 KRW = 1,703 CZK.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Květenství jsou koncové nebo úžlabní, poněkud jednostranné hrozny; listeny jsou drobné, srdčité, celokrajné; květní stopky jsou asi 5 mm dlouhé; květy jsou 5četné; kališní cípy jsou krátké, široce trojúhelníkovité; <koruna> je zvonkovitá, asi 8 mm dlouhá, bílá, cípy jsou trojúhelníkovité, nazpět ohrnuté; tyčinek je 10, s rozeklanými vyniklými oranžovými prašníky; semeník je spodní.	a1.s2	a2.s5	a3.s2	a4.sx	a5.s2	a6.s3	a7.s2
koruna-n	Na 380. aukci Künker byl dražen tento tzv. "schautaler" neboli "tolar na podívanou" o hmotnosti tří tolarů, který se vydražil v přepočtu za téměř 774 tisíc <korun> včetně aukčního poplatku a dále exemplář o hmotnosti dvou tolarů, který se vydražil v přepočtu za téměř 1,2 milionu korun včetně aukčního poplatku.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	I velké pivovary umějí uvařit skvělá poctivá piva (Budvar, Plzeň, Krušovice, Bernard atd...), ale není to extra levné pití, tedy v tom pohledu, že většina Čechů kupuje nejraději desítku v přepočtu za pár <korun> za litr.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Škoda je okolo 150 tisíc <korun>, uchráněné hodnoty dva miliony korun. "V tomto případě se nikdo nezranil.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	ČTK (Agroweb) 29.12.1999 Seliko má za jedenáct měsíců ztrátu 93,562 milionu korun Lihovarnická a konzervárenská společnost Seliko má za jedenáct měsíců letošního roku ztrátu 93,562 milionu <korun> při tržbách 589,559 milionu korun.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Loňský rok tak s objemem 254,023 miliard korun překonal i dosud rekordní rok 2016, který držel prvenství s objemem 225,809 miliard <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Většina lidí se pohybovala mimo pronajatý pozemek a podle soudního znalce hrozilo, že škody přesáhnou 5000 <korun>, proto se policisté rozhodli zakročit.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Rekonstrukce by měla stát okolo 120 milionů <korun>. vizualizace: archiv HC Slezan Opava	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Podle e-shopu Mall.cz je v cenách u dodavatelů již nyní vidět růst kvůli oslabení <koruny> vůči dolaru. "Nejvíce u externích disků a flash disků nebo třeba Kindlu – u těchto skupin produktů dodavatelské ceny vzrostly až o deset procent," uvedla mluvčí Mall.cz Michala Gregorová.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Benzin i nafta za poslední týden zdražily o více než <korunu> na litr, za druhý červencový týden cena vzrostla hned o více než 50 haléřů.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Spolupracovala na redakci knih Přemyslovci: Budování českého státu (2009) a Lucemburkové: Česká <koruna> uprostřed Evropy (2012).	a1.s3	a2.s3	a3.s4	a4.sx	a5.s3	a6.s4	a7.s3
koruna-n	Dnes již na elektrické energii mohu měsíčně ušetřit i několik set <korun>."	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	U nich si přijdete bez poplatku až na 7 000 <korun> se splatností 30 dnů.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	zdravotní pojistné se zvýší z 81 000 <korun> na 89 100 korun.	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Videa se opírají o exponáty výstavy Uprostřed <Koruny> české - Gotické a raně renesanční umění východních Čech 1250-1550, které pomáhají přiblížit umění, kulturu a všednodennost v českém středověkém městě.	a1.s3	a2.s3	a3.s4	a4.sx	a5.s3	a6.s6	a7.s3
koruna-n	Klienti ČMSS mají přitom výhodu v tom, že řádný úvěr ze stavebního spoření získají až do půl milionu <korun> bez jakéhokoliv zajištění nebo ručení.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Během příštích 120 let bude třeba za likvidaci jaderných odpadů utratit 110 miliard liber (3 784 miliard <korun> podle současného kurzu).	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Připomeňme si, že se jedná o člena skupiny Tvrdohlavých, umělce všestrannějšího dosahu, jehož i mezi lidmi, o umění se naprosto nezajímající, loňského roku zviditelnila neonová trnová <koruna> nad pražským Rudolfinem.	a1.s4	a2.s4	a3.s5	a4.sx	a5.s3	a6.s6	a7.s3
koruna-n	Společenství mlynářů a pekařů českých a moravskoslezských chce zvýšit cenu rohlíku, za kterou jej prodávají obchodníkům, ze 75 haléřů na zhruba 1,15 <koruny>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	V domácích potřebách a v e-shopech seženeme motýlové vývrtky již za cenu od 40 <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Koruna za dnešek zvýrazňuje ztráty, eurodolar srážela dolů data <Koruna> během dnešního obchodování navýšila včerejší ztráty a k euru se před závěrem obchoduje na 25,77.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Kuloární informace, které jsme dostali ze zdroje z magistrátu ale hovoří, že se jedná o částce kolem sta <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	V důsledku změny nabídky a poptávky dojde k depreciaci koruny vůči euru a zároveň k apreciaci eura vůči <koruně>.[1]	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Oba tyto druhy mívají květy větší, obvykle o průměru 3,5 až 5 cm, jejich rozkvetlé <koruny> jsou kolovité a nikoliv nálevkovité a tyčinky mají nitky pouze jednou až dvakrát delší než prašníky, které nasedají na tyčinky přímo.[1][7][9]	a1.s2	a2.s5	a3.s2	a4.sx	a5.s2	a6.s3	a7.s2
koruna-n	Zvýšila se také roční daňová sleva na poplatníka, byl zaveden stravenkový paušál a snížila se sazba spotřební daně z nafty o <korunu> na litr.	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Já se naopak obávám, aby ČNB neintervenovala proti <koruně>, protože jí záleží více na blahu vývozců... tak jak před pár lety předvedla svou ochranářskou politiku ve prospěch majitelů korporací, které ovládají náš průmysl.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
koruna-n	Podle publikované bilance firma Tardigrad International Consulting prodělala 2 375 000 <korun> při obratu 6 362 000 korun.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Doposud se platí poplatek 600 korun za zahájení soudního řízení, ve kterém jde o částku do 15 000 <korun>.	a1.s1	a2.sx	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Aktuálně šestý tým Premier League, ve kterým by mohl za pár měsíců začít pracovat Petr Čech, jehož může na staré známé adrese čekat role mládežnického trenéra, musí kromě zaplatit i pokutu 600 tisíc švýcarských franků, což je v přepočtu okolo 13,5 milionu <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Ten chtěl pro rodovou vzácnou relikvii, a to trn z Kristovy trnové <koruny>, vybudovat poutní místo, kde by se scházela procesí věřících z Čech a Německa.	a1.s4	a2.s4	a3.s5	a4.sx	a5.s3	a6.s5	a7.s3
koruna-n	Pokud tomu tak není, může udělit pokutu do 300 tisíc <korun> (například když firmy a organizace využívají systém obce bez uzavřené smlouvy).	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Vítěz klání, který se soutěže zúčastnil počtvrté, získá mimo jiné dva miliony <korun> od ministerstva pro místní rozvoj.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Pro zajímavost v loňském roce jsme investovali přibližně 200 milionů <korun>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
koruna-n	Ad Stezka v <korunách> stromů pod Třemošnou: To je tedy ale hrůza!	a1.s2	a2.sx	a3.s2	a4.sx	a5.s2	a6.s3	a7.s2
