headword	text	sense1	sense2	sense3	sense4	sense5	sense6	sense7
Schloss-n	Exkursion zum Chiemsee und <Schloss> Herrenchiemsee	a1.s2	a2.s2	a3.s2	a4.s7	a5.s2	a6.s2	a7.sx
Schloss-n	Bilder rund um Meran, den Garten von <Schloß>...	a1.s2	a2.s2	a3.s2	a4.s4	a5.s2	a6.s2	a7.sx
Schloss-n	Nach Übergang an Württemberg war das <Schloss> von 1810 bis 1819 Sitz eines Oberamtmannes.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Platanen bilden in Umkirch erschlagende Quer-Riegel zwischen Hohenzollern-Schloss und Mühlen-Park und schließen die atemberaubenden Sichtachsen zwischen <Schloss>, Kaiserstuhl und Schwarzwald.	a1.s2	a2.sx	a3.s2	a4.s11	a5.s2	a6.s2	a7.sx
Schloss-n	Das <Schloss> selbst liegt inmitten eines ausgedehnten Parks.	a1.s2	a2.s2	a3.s2	a4.s10	a5.s2	a6.s2	a7.sx
Schloss-n	Anschließend baut man einen Stall, baut die Burg zum <Schloß> aus und errichtet einen Erfinder-Gnom und eine Kirche, in der man Paladine ausbildet und Heilen erforscht.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.sx
Schloss-n	Auf dem Weg dorthin kommen wir am Park neben dem <Schloss> vorbei.	a1.s2	a2.s2	a3.s2	a4.s10	a5.s2	a6.s2	a7.sx
Schloss-n	Es wurde im neugotischen Stil erbaut, fast 30 Jahre vor <Schloss> Neuschwanstein.	a1.s2	a2.s2	a3.s2	a4.s9	a5.s2	a6.s2	a7.sx
Schloss-n	Einladung Es sprach Dr. Burkhardt Göres, Direktor der Schlösser der Stiftung Preußische <Schlösser> u. Gärten i. R., zum Thema "Katharina die Große von Russland - Europas berühmteste Sammlerin und die Gründerin der Eremitage".	a1.s2	a2.s2	a3.s2	a4.s4	a5.s2	a6.s2	a7.sx
Schloss-n	Er liegt unterhalb des <Schloss> Seefeld.	a1.s2	a2.sx	a3.s2	a4.s5	a5.s2	a6.s2	a7.sx
Schloss-n	1701 ließ Fürst Georg August Samuel von Nassau-Idstein sein Gartenhaus zu einem Wohnschlösschen ausbauen, in den Folgejahren einen zweiten Pavillion errichten und 1708 beide durch einem Mittelbau mit Rotunde verbinden, welcher das barocke <Schloß> mit Park und Orangerie vollendete.	a1.s2	a2.s2	a3.s2	a4.s10	a5.s2	a6.s2	a7.sx
Schloss-n	Nach 115 Jahren nutzte der Abt Vincentus, dessen Kloster aufgrund der Unterstützung durch den Markgraf schon immer sehr wohlhabend war, die besonders hohe Verschuldung eines Bischofs und kaufte das <Schloss> samt Zubehör, das am 1. Mai 1436 in den Besitz des Klosters überging.	a1.s2	a2.sx	a3.s1	a4.sx	a5.sx	a6.sx	a7.sx
Schloss-n	Unterhalb des <Schlosses> stehen Parkplätze zur Verfügung (Parkgebühr).	a1.s2	a2.sx	a3.s2	a4.s4	a5.s2	a6.s2	a7.sx
Schloss-n	Hunderte Einheimische und Touristen sitzen wie bunte Farbtupfer auf den akkurat gemähten Wiesen vorm Neuen <Schloss>.	a1.s2	a2.s2	a3.s2	a4.s36	a5.s2	a6.s2	a7.sx
Schloss-n	Die Leute des BVT, die hier kooperiert haben, gehören hinter <Schloss> und Riegel.	a1.s3	a2.s1	a3.s1	a4.s27	a5.s1	a6.s3	a7.sx
Schloss-n	Bis ins 19. Jahrhundert hinein wurde der Hang unterhalb des <Schlosses> jenseits der Chaussee als Wiese oder Garten von Freienwalder Bürgern genutzt.	a1.s2	a2.s2	a3.s2	a4.s4	a5.s2	a6.s2	a7.sx
Schloss-n	<Schloss> Pascoaes.	a1.sx	a2.sx	a3.sx	a4.sx	a5.sx	a6.sx	a7.sx
Schloss-n	Und Marburg mit herrlicher Oberstadt und <Schloss> mit Parkanlage, seinen romantischen Cafes oder dem Spiegelslustturm ist immer zu empfehlen.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Als die Rheinuferanlagen neu gestaltet werden sollten, war es der Bankier Karl von der Heydt, der an der Elisabethstrasse sein <Schloss> als Sommersitz erbaut hatte und nun als Gönner auftrat.	a1.s2	a2.s2	a3.s2	a4.s43	a5.s2	a6.s2	a7.sx
Schloss-n	1965 erwarb die Gemeinde Kittsee das <Schloss> samt Park.	a1.s2	a2.sx	a3.s2	a4.s10	a5.s2	a6.s2	a7.sx
Schloss-n	im Ingenieurwesen finden Sie hier - Jobware.d 35 Hotels nahe <Schloss> & Schlosspark Neuhaus.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Über dem <Schloss> wehten schwedische und dänische Flaggen und die deutsche Kirchenfahne.	a1.s2	a2.sx	a3.s2	a4.s37	a5.sx	a6.sx	a7.sx
Schloss-n	So findet man einige kleine <Schlösser> entlang der Loire, die auf jeden Fall einen Besuch lohnen.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Auch ist eine Kirche neben dem <Schloss>, die geöffnet ist für Besichtigungen.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	In der Zeit des Fürstentums Bayreuth diente das <Schloss> als Sitz des Amtmanns (siehe auch Liste der Amtmänner im Fürstentum Bayreuth).	a1.s2	a2.s2	a3.s2	a4.s24	a5.s2	a6.s2	a7.sx
Schloss-n	Im Stülerbau gegenüber dem <Schloß> Charlottenburg ist erstmals die Sammlung "Picasso und seine Zeit" des Kunstsammlers Heinz Berggruen zu sehen.	a1.s2	a2.s2	a3.s2	a4.s5	a5.s2	a6.s2	a7.sx
Schloss-n	Schließlich bekam Sven Elvestad nach 28 Erzählungen genug von Knut Gribb, und machte statt dessen mit Asbjørn Krag weiter, dem Detektiv, der sich auch nicht scheut, die politische Obrigkeit mitten in der Nacht zu wecken, um international gesuchte Verbrecher hinter <Schloss> und Riegel zu bringen, unterwegs in einem roten Auto mit 8 PS...	a1.s3	a2.s1	a3.s1	a4.s39	a5.s2	a6.s3	a7.sx
Schloss-n	Heute ist das <Schloss> zusammen mit dem Schlosspark Nymphenburg eine der beliebtesten Sehenswürdigkeiten Münchens.	a1.s2	a2.s2	a3.s2	a4.s4	a5.s2	a6.s2	a7.sx
Schloss-n	Viele Diskussionen wurden im Dorferneuerungsbeirat geführt, irgendwann einmal kam eine Idee auf, die alles verändern sollte: Das <Schloss> samt seiner Nebengebäude sollte in privaten Besitz, um von den neuen Eigentümern saniert zu werden.	a1.s2	a2.s2	a3.s2	a4.s13	a5.s2	a6.s2	a7.sx
Schloss-n	Als sie zurückkehrte, war das Fahrrad samt <Schloss> verschwunden.	a1.s1	a2.s1	a3.s1	a4.s42	a5.s1	a6.s5	a7.sx
Schloss-n	Ob bei Hitze im Sommer oder klirrender Kälte im Winter – im fensterlosen Gewölbe unter <Schloss> Landestrost herrscht stets eine Temperatur von 13 Grad.	a1.s2	a2.sx	a3.s2	a4.s46	a5.s2	a6.s2	a7.sx
Schloss-n	Am 17.04.2009 war der ehemalige SZU Triebwagen STLB ET 14 als "GmP" von Peggau-Deutschfeistritz nach Übelbach unterwegs, und wurde unweit des liechtensteinschen <Schlosses> Waldstein fotografiert.	a1.s2	a2.sx	a3.s2	a4.sx	a5.s2	a6.s2	a7.sx
Schloss-n	Nach einem Fahrzeugbrand am Montagabend auf einem Parkplatz unterhalb des Mahlberger <Schlosses> haben die Beamten des Polizeireviers Lahr und der Kripo die Ermittlungen aufgenommen.	a1.s2	a2.s2	a3.s2	a4.s4	a5.s2	a6.s2	a7.sx
Schloss-n	Queen lädt zum Garter Day auf <Schloss> Windsor	a1.s2	a2.s2	a3.s2	a4.s29	a5.s2	a6.s2	a7.sx
Schloss-n	Das von Botschaften und Palais umgebene Hotel liegt unmittelbar neben dem <Schloss> Belvedere und ganz in der Nähe des Stadtzentrums.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Den Bru?dern Dr. Christian und Dr. Johannes Kahl ist die Wiederbelebung und damit die Rettung des Denkmal- Ensembles <Schloss> und Park Riede in Nordhessen zu verdanken.	a1.s2	a2.s2	a3.s2	a4.s10	a5.s2	a6.s2	a7.sx
Schloss-n	Das <Schloss> thront oberhalb der Stadt über das Saaletal.	a1.s2	a2.s2	a3.s2	a4.s17	a5.s2	a6.s2	a7.sx
Schloss-n	Die Region biete zudem mit über 100 Freizeiteinrichtungen wie Thermen, Freizeitbädern, Bahnen, Schaubergwerke, Museen, Burgen und <Schlösser> eine Vielfalt an Angeboten abseits der Pisten.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Update vom 27. Juni 2019, 15.11: Angela Merkel erlitt am Donnerstag bei ihrem Auftritt im <Schloss> Bellevue erneut einen Zitter-Anfall.	a1.s2	a2.s2	a3.s2	a4.s7	a5.s2	a6.s2	a7.sx
Schloss-n	Hervorgegangen aus einer mittelalterlichen Befestigungsanlage, wurde das <Schloß> unter Kurfürst Moritz zum Jagdschloss im Renaissancestil umgebaut.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s2	a7.sx
Schloss-n	Dort wurde der wunderschöne Garten um das <Schloss> besichtigt.	a1.s2	a2.s2	a3.s2	a4.s25	a5.s2	a6.s2	a7.sx
Schloss-n	Zum <Schloss> umbauen ließ das Anwesen der Friedberger Burggraf Johann Brendel von Homburg 1558. In der Folge wechselte das Alte Schloss mehrfach die Besitzer.	a1.s2	a2.sx	a3.s2	a4.s19	a5.s2	a6.s2	a7.sx
Schloss-n	Klassische Führungen gibt es durch das neoromanische <Schloss>, das sich Kaiser Wilhelm II. in Posen bauen ließ.	a1.s2	a2.s2	a3.s2	a4.s28	a5.s2	a6.s2	a7.sx
Schloss-n	An der Straße wurde westlich des eigentlichen <Schlosses> im 18. Jahrhundert ein Nebengebäude ergänzt, das ebenfalls einen Gewölbekeller besitzt.	a1.s2	a2.sx	a3.s2	a4.s3	a5.s2	a6.s2	a7.sx
Schloss-n	Das älteste Gebäude der Stadt neben dem <Schloss> ist das ehemalige Waschhaus der Grafenfamilie Schimmelmann, die so genannte "Bagatelle".	a1.s2	a2.s2	a3.s2	a4.s5	a5.s2	a6.s2	a7.sx
Schloss-n	Der Aufnahmeleiter knackte das <Schloss> schließlich mit einem Bolzenschneider.	a1.s1	a2.s1	a3.s1	a4.s41	a5.s1	a6.s1	a7.sx
Schloss-n	In Neumarkt an der Raab ließ er 1854 ein <Schloss> als zweiten Wohnsitz erbauen.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Fällt die Tür von außen ins <Schloss> oder ist der Abfluss verstopft – dann wird rasche Hilfe oftmals teuer.	a1.s1	a2.s1	a3.s1	a4.s22	a5.s1	a6.s4	a7.sx
Schloss-n	Oder man bleibt nördlich der Sieg und beendet seinen Tag auf dem Natursteig Sieg mit einem Abstecher zum <Schloss> Allner, das einen knappen Kilometer weiter siegaufwärts liegt.	a1.s2	a2.s2	a3.s2	a4.s16	a5.s2	a6.s2	a7.sx
Schloss-n	FeWo-direkt bietet 513 Wohnungen nahe <Schloss> Quedlinburg.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Die Sylvesterkapelle nördlich des <Schlosses> wird urkundlich erstmals 1397 erwähnt aufgrund ihrer romanischen und gotischen dürfte ihr Bau aber auf das 11. Jahrhundert zurückreichen.	a1.s2	a2.s2	a3.s2	a4.s15	a5.s2	a6.s2	a7.sx
Schloss-n	Innen: mit Sandsteinplatten ausgelegter Durchgang zum Hof mit Renaissancesäule, über Durchgang klassizistische Brüstung, zweijochiger Raum mit Kreuzgratgewölbe und Renaissancesäule, Eingang mit profiliertem Sandsteingewände und originaler, metallbeschlagener Tür mit originalem <Schloss>.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.sx
Schloss-n	Dazwischen finden sich <Schlösser>, Burgen und Klöster wie aus dem Märchenbuch.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Ich bin mir sicher, dass auch 2012 das <Schloss> vor Husum whrend der Woche 8.25.	a1.s2	a2.s2	a3.s2	a4.s9	a5.s2	a6.s2	a7.sx
Schloss-n	Wird wohl nicht schaden, ab und an den Zweitschlüssel auch mal ins <Schloss> zum Laden zu stecken.	a1.sx	a2.sx	a3.s2	a4.sx	a5.sx	a6.sx	a7.sx
Schloss-n	Kristin Gräfin von Faber-Castell führte durch die beiden festlichen Veranstaltungen im Communication Center der Wago Kontakttechnik in Minden und im Achteckhaus im <Schloss> Sondershausen.	a1.sx	a2.sx	a3.s2	a4.sx	a5.sx	a6.sx	a7.sx
Schloss-n	Die ruhige Lage sowie die nahegelegene Parkanlage um das <Schloss> Benrath herum laden darüber hinaus zum entspannten Spazierengehen ein.	a1.s2	a2.s2	a3.s2	a4.s10	a5.s2	a6.s2	a7.sx
Schloss-n	Unter ihm wurde die Burg als <Schloss> und Herrensitz ausgebaut.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Danach ging es auf mein Zimmer, und als die Tür hinter mir ins <Schloss> fiel, blieb es erst einmal still.	a1.s1	a2.s1	a3.s1	a4.s23	a5.s1	a6.s4	a7.sx
Schloss-n	Carola (Caroline Friederike Franziska Stephanie Amelie Cäcilie; * 5. August 1833 im Kaiserstöckl beim <Schloss> Schönbrunn in Wien; † 15. Dezember 1907 in Dresden), geb. Prinzessin von Wasa-Holstein-Gottorp, war als Gemahlin König Alberts I. die letzte Königin von Sachsen.	a1.s2	a2.s2	a3.s2	a4.s9	a5.s2	a6.s2	a7.sx
Schloss-n	Die Türe war hinter ihm ins <Schloß> gefallen, und innen befand sich keine Klinke, keine Vorrichtung, um den Hebel draußen zu heben!	a1.s1	a2.s1	a3.s1	a4.s22	a5.s1	a6.s4	a7.sx
Schloss-n	Die Gedenkstätte befindet sich unweit des <Schlosses>.	a1.s2	a2.sx	a3.s2	a4.s25	a5.s2	a6.s2	a7.sx
Schloss-n	Mamma Carlotta fühlte sich großartig, als sie die Haustür hinter sich ins <Schloss> zog und kurz darauf das Fahrrad aus dem Schuppen holte.	a1.s2	a2.sx	a3.s2	a4.s23	a5.s2	a6.sx	a7.sx
Schloss-n	Das Ägyptische Museum befand sich seit den 1960er Jahren im Berliner Stadtteil Charlottenburg in einem Gebäude gegenüber dem <Schloss> Charlottenburg.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Doch die Zeit des Kampfes ist für ihn noch nicht vorbei: Er findet seinen Vater ermordet, den Diener geblendet und das <Schloss> bis auf die Grundmauern niedergebrannt.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Jemand hat dort private Wohnungen eingerichtet und dadurch zugleich das <Schloss> vor dem Verfall gerettet und es der Allgemeinheit entzogen.	a1.s2	a2.sx	a3.s2	a4.s45	a5.s2	a6.s2	a7.sx
Schloss-n	Findet in der Casa Moretta die belastenden Hinweise, die den Boss der gleichnamigen Familie hinter <Schloss> und Riegel bringen sollen, und bringt das eine oder andere Geheimnis ans Tageslicht.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s3	a7.sx
Schloss-n	Niemand weiß, wann die Tür ins <Schloss> fällt, wann der Schlüsselbund verlorengeht oder wann ungebetene Gäste einbrechen.	a1.s1	a2.s1	a3.s1	a4.s23	a5.s1	a6.s4	a7.sx
Schloss-n	Unsere Inserate für das Jahr 2020 bieten eine große Auswahl an 9.528 Ferienwohnungen nahe <Schloss> Bil-Bil.	a1.s2	a2.s2	a3.s2	a4.s38	a5.s2	a6.s2	a7.sx
Schloss-n	Das große Geheimnis, die letzt Ausbeute alles Forschens und Strebens, die "Einsicht in das Nichts" war ehemals hinter <Schlösser> und Riegel versteckt, und der Mensch sah sich und das Rätsel zu gleicher Zeit aufgelöst.	a1.s1	a2.s1	a3.s1	a4.s23	a5.s1	a6.s4	a7.sx
Schloss-n	Eine 'Hopferauer Erklärung' zum Leistungserhalt in Unternehmen stand am Ende einer zweitägigen Konferenz von 30 Wissenschaftlern sowie Betriebsärzten und Personalführungskräften aus deutschen und Schweizer Firmen unter dem Titel 'Leistung und Leistungsverlust in der Berufswelt' im <Schloss> zu Hopferau.	a1.s2	a2.s2	a3.s2	a4.s7	a5.s2	a6.s2	a7.sx
Schloss-n	Das heutige Erscheinungsbild entstand von 1843 bis 1857 im Auftrag des Großherzogs Friedrich Franz II. Die Großherzöge von Mecklenburg-Schwerin nutzten das <Schloss> bis 1918 als Residenz.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	'Das wird jetzt nicht mehr gehen', dachte er und ließ die Badezimmertür hinter sich ins <Schloss> fallen.	a1.s1	a2.s1	a3.s1	a4.s23	a5.s1	a6.s4	a7.sx
Schloss-n	Schloss Marienthal - Das aus einem Zisterzienser Nonnenkloster entstandene <Schloss> wird heute als Hotel genutzt.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Auf der CD ist die Radio-Aena-Sendung zu hören, vorher erzählt Holger Schäfer zur Harfe die Grimmsche Fassung der Geschichte.  Am 15. Juni gibt es den Sängerkrieg auf <Schloss> Berlepsch bei Witzenhausen in einer abendfüllenden Musiktheater-Produktion zu erleben.	a1.s2	a2.s2	a3.s2	a4.s7	a5.s2	a6.s2	a7.sx
Schloss-n	Am Schwanseepark entlang schlängelt sich der Radweg zur Ortschaft Hohenschwangau unterhalb der <Schlösser> Hohenschwangau und Neuschwanstein.	a1.s2	a2.s2	a3.s2	a4.s5	a5.s2	a6.s2	a7.sx
Schloss-n	Seit 1690 war das Schloss der bevorzugte Aufenthaltsort des Kurfürsten Friedrich III. Die Gattin des Kurfürsten, Sophie Charlotte, ließ schließlich ab 1695 ein <Schloss> im Stil des italienischen Barocks bauen - Schloss Charlottenburg.	a1.s2	a2.sx	a3.s2	a4.s15	a5.s2	a6.s2	a7.sx
Schloss-n	Das <Schloss> ist seit 1639 im Besitz des Hauses Fürstenberg.	a1.s2	a2.sx	a3.s2	a4.s2	a5.s2	a6.s2	a7.sx
Schloss-n	Sie sind in ausgezeichnetem Zustand, voll funktionstüchtig und werden mit je einem Schlüssel pro <Schloss> geliefert.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.sx
Schloss-n	Gartenausstattung: nördlich des <Schlosses> befindet sich eine Sammlung von Grenzsteinen, Wasserelemente: aus Naturstein gemauerte Pferdeschwemme südwestlich des Schlosses, Teil des ehemaligen Schlossgrabens	a1.s2	a2.s2	a3.s2	a4.s25	a5.s2	a6.s2	a7.sx
Schloss-n	Neben dem skandinavisch angehauchten Lucia Weihnachtsmarkt in der Kulturbrauerei und dem romantischen Weihnachtsmarkt vor dem <Schloss> Charlottenburg lockt vor allem der WeihnachtsZauber am Gendarmenmarkt Besucher von weither nach Berlin-Mitte.	a1.s2	a2.s2	a3.s2	a4.s14	a5.s2	a6.s2	a7.sx
Schloss-n	Eintrag über <Schloss> Oberthumeritz auf NÖ-Burgen online – Institut für Realienkunde des Mittelalters und der frühen Neuzeit, Universität Salzburg	a1.s2	a2.sx	a3.s2	a4.s44	a5.s2	a6.s2	a7.sx
Schloss-n	Weitere beliebte Arten von Feriendomizilen nahe <Schloss> La Palice sind:	a1.s2	a2.s2	a3.s2	a4.s38	a5.s2	a6.s2	a7.sx
Schloss-n	Von den Erzbischöfen bestallte Amtmänner residierten auf dem <Schloss> und waren für die Sicherheit desselben, sowie für die Stadt und den Amtsbezirk zuständig.	a1.s2	a2.s2	a3.s2	a4.s30	a5.s2	a6.s2	a7.sx
Schloss-n	So konnten Fotostudien entstehen, die sich nicht nur auf schöne Blüten beschränkten, auch das sehenswerte Gelände um das Eutiner <Schloss> herum reizte, um auf den Auslöser zu drücken.	a1.s2	a2.s2	a3.s2	a4.s10	a5.s2	a6.s2	a7.sx
Schloss-n	Unweit des <Schlosses> steht in freier Lage, nur umgeben von Wiesen, die Filialkirche hl. Martin.	a1.s2	a2.s2	a3.s2	a4.s35	a5.s2	a6.s2	a7.sx
Schloss-n	Das in Privatbesitz befindliche <Schloss> ist seit 1973 als Monument historique ausgewiesen.	a1.s2	a2.sx	a3.s2	a4.s12	a5.s2	a6.s2	a7.sx
Schloss-n	Kurfürst Karl-Theodor verdankt die Stadt Schwetzingen das <Schloss> mit Schlossgarten, drei Tempeln, einem Badhaus und das Rokokotheater, in dem alljährlich die Schwetziger Festspiele stattfinden.	a1.s2	a2.s2	a3.s2	a4.s10	a5.s2	a6.s2	a7.sx
Schloss-n	Endlich hatte ihn das Schicksal doch erreicht, er saß hinter <Schloß> und Riegel, die Untersuchung wider ihn begann und Klostermann, auf diesem Felde wenig gewandt, wußte nichts anderes zu thun, als mit dreister Stirn alles zu leugnen.	a1.s3	a2.sx	a3.s2	a4.s26	a5.s1	a6.s3	a7.sx
Schloss-n	" Kasparek zog die Wohnungstür hinter sich ins <Schloss>.	a1.s1	a2.s1	a3.s1	a4.s23	a5.s1	a6.s4	a7.sx
Schloss-n	Heute gehört Cuxhaven seit über 50 Jahren zum Bundesland Niedersachsen und das <Schloss> dient als Kulisse für Hochzeiten und der Stadt Cuxhaven als Veranstaltungsraum für Empfänge.	a1.s2	a2.s2	a3.s2	a4.s6	a5.s2	a6.s2	a7.sx
Schloss-n	Alle Informationen zur "Schlossweihnacht" und zu weiteren Führungen stehen im Internetportal der Staatlichen <Schlösser> und Gärten unter www.schloss-heidelberg.de.	a1.s2	a2.s2	a3.s2	a4.s10	a5.s2	a6.s2	a7.sx
Schloss-n	Rheinsberg ist ein Touristenmagnet und hat neben gemütlichen Gassen, die zum Shoppen einladen, auch ein herrliches <Schloss> samt Schlosspark zu bieten.	a1.s2	a2.s2	a3.s2	a4.s4	a5.s2	a6.s2	a7.sx
Schloss-n	Der ursprüngliche Plan, das <Schloss> hierbei wieder als Sommerresidenz des Bischofs zu verwenden, wurde nach dem ersten Jahr wieder aufgegeben.	a1.s2	a2.s2	a3.s2	a4.s38	a5.s2	a6.s2	a7.sx
Schloss-n	Glamour im Übermaß hieß es dann auch im Mai 2014, als Kimye sich nach einer Warm-up-Party im <Schloss> von Versailles das Ja-Wort in Florenz gaben - eines der wichtigsten Medienereignisse des Jahres.	a1.s2	a2.s2	a3.s2	a4.s7	a5.s2	a6.s2	a7.sx
Schloss-n	Während im Hintergrund verschiedene Szenen aus der Serie "Ein <Schloss> am Wörthersee" gezeigt wurde, spielte das Orchester Big Band "L" Hits von Roy Black, Udo Jürgens und andere Evergreens zum Tanzen.	a1.s2	a2.s2	a3.s2	a4.s9	a5.s2	a6.s2	a7.sx
Schloss-n	Ich war auf dem Weg zu meinem Auto, die Haustür war bereits hinter mir ins <Schloss> gefallen, als mir einfiel, dass ich einen dieser über Jahre angesammelten Stoffbeutel zum Einkaufen mitnehmen könnte.	a1.s1	a2.s1	a3.s1	a4.s20	a5.s1	a6.s4	a7.sx
Schloss-n	SP-Anfrage zum "<Schloss> an der Eisenstraße" an Bürgermeister Mair Während ein möglicher Asset Deal zur Übernahme des "Schlosses an der Eisenstraße" durch die Stadtgemeinde im Raum steht, meldet sich nach der UWG nun auch die SPÖ mit einer Reihe von Fragen zu Wort.	a1.s2	a2.s2	a3.s2	a4.s5	a5.s2	a6.s2	a7.sx
Schloss-n	Heutzutage dienen die beiden <Schlösser> als historisch-archäologisches Museum.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Im Ersten Weltkrieg wurde das <Schloss> als Lazarett genutzt. 1922 wurde nach einer Auseinandersetzung über die Schulform die erste Aufbauklasse eingerichtet.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Höhepunkte der Ausflüge waren für mich: Königliche Schloss der Wittelsbacher in Berchtesgaden, Park um das <Schloss> in Hellbrunn, Schlittenfahrt zur Untehofalm Filzmoos, nächtliche Winterwanderung um den Almsee, Gedächtnissingen in der Pfarrkirche Wagrain (erstmalig Almhornbläser erlebt) Es wurde den Urlaubern an diesen Tagen viel geboten.	a1.s2	a2.s2	a3.s2	a4.s10	a5.s2	a6.s2	a7.sx
Schloss-n	Denn was nutzt ein Schlüssel ohne <Schloss> ?	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.sx
Schloss-n	Östlich des Schlosses liegt der von Lenné auf Wunsch des Prinzen 1835 angelegte Rosengarten genau auf der Achse zwischen <Schloß> und dem Dampfmaschinenhaus am Maschinenteich.	a1.s2	a2.sx	a3.s2	a4.s18	a5.s2	a6.s2	a7.sx
Schloss-n	Glücklicherweise war die Kette hängen geblieben, als sie das Tor zuknallten und Murdock brachte es trotz flatternder Hände fertig, das <Schloss> einzuklinken, als der Hund für einen Moment zurückwich.	a1.sx	a2.sx	a3.s2	a4.s8	a5.sx	a6.sx	a7.sx
Schloss-n	Das Gebäude steht direkt neben dem Neuen <Schloss> an der nördlichen Flanke des Schlossplatzes.	a1.s2	a2.s2	a3.s2	a4.s8	a5.s2	a6.s2	a7.sx
Schloss-n	Der Park hinter dem <Schloss> wurde im letzten Drittel des 19. Jahrhunderts angelegt.	a1.s2	a2.s2	a3.s2	a4.s10	a5.s2	a6.s2	a7.sx
Schloss-n	besonders praktische Handhabung des 1500, weil das <Schloss> auch ohne steckenden Schlüssel mit einem Klick verriegelt werden kann	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx
Schloss-n	Nur qualifizierte Experten helfen, jedes <Schloss> ohne Beschädigung zu öffnen, wenn plötzlich bei Ihnen die Autotür versehentlich zugeschlagen ist.	a1.s2	a2.sx	a3.s1	a4.sx	a5.sx	a6.sx	a7.sx
Schloss-n	Der Fall ist happig: ein Bogenschütze tötet auf <Schlössern> an der Loire.	a1.s2	a2.s2	a3.s2	a4.s25	a5.s2	a6.s2	a7.sx
Schloss-n	Ja wo leben wir denn, dass der Täter noch nicht hinter <Schloss> und Riegel sitzt.	a1.s3	a2.s1	a3.s1	a4.s39	a5.s1	a6.s3	a7.sx
Schloss-n	An der Fulda, nahe der Ludwigsau-Mühle, sieht man noch einige Überbleibsel eines alten <Schlosses>.	a1.sx	a2.s2	a3.s2	a4.sx	a5.sx	a6.sx	a7.sx
Schloss-n	Laut einer Chronik ist das <Schloss> seit 1626 im Besitz derer von Butler.	a1.s2	a2.sx	a3.s2	a4.s2	a5.s2	a6.s2	a7.sx
Schloss-n	Blankenburg (Harz) - Die in der Übergangszone vom Harzvorland in den Harz liegende Stadt besitzt neben einem <Schloss> mehrere historische Gärten, die zu den schönsten in Deutschland zählen.	a1.s2	a2.s2	a3.s2	a4.s5	a5.s2	a6.s2	a7.sx
Schloss-n	Vom Limestor wandert man weiter zum <Schloss> ob Ellwangen, die barocke Residenz der Fürstpröpste von Ellwangen.	a1.s2	a2.s2	a3.s2	a4.s9	a5.s2	a6.s2	a7.sx
Schloss-n	Das Allianzwappen Wachtendonk/Holthausen ist an der Nordostwand des <Schlosses> zu sehen.	a1.sx	a2.s2	a3.s2	a4.sx	a5.sx	a6.sx	a7.sx
Schloss-n	Eine Liste der Schlösser und Terminals, denen ich so über den Weg gelaufen bin, habe ich hier gepostet: KLICK S.P.E.C.I.A.L und Fertigkeit Die Fähigkeit, <Schlösser> zu knacken nennt sich schlicht und ergreifend Dietrich.	a1.s1	a2.s1	a3.s1	a4.s41	a5.s1	a6.s1	a7.sx
